image_id,image_path,macro_stage,parent_image_id,field_id,capture_session,country,cover,panicle_frac,senescent_frac,review_flag,source,split
T0004_SD_20130502110632_02_subset_overlap_7_10,segmentation/China/GX/rgb/T0004_SD_20130502110632_02_subset_overlap_7_10.jpg,establishment,China/GX/T0004_SD_20130502110632_02,riceseg:China/GX/T0004_SD_20130502110632_02,China/GX,China,0.1317,0.0,0.1086,0,riceseg,unassigned
T0004_SD_20130502110632_02_subset_overlap_7_2,segmentation/China/GX/rgb/T0004_SD_20130502110632_02_subset_overlap_7_2.jpg,establishment,China/GX/T0004_SD_20130502110632_02,riceseg:China/GX/T0004_SD_20130502110632_02,China/GX,China,0.1439,0.0,0.2112,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_2_6,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_2_6.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.147,0.0,0.1312,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_3_1,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_3_1.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.1141,0.0,0.1834,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_3_9,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_3_9.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.124,0.0,0.1775,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_4_12,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_4_12.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.1406,0.0,0.1609,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_8_0,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_8_0.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.1206,0.0,0.1531,0,riceseg,unassigned
T0004_SD_20130502170631_01_subset_overlap_8_8,segmentation/China/GX/rgb/T0004_SD_20130502170631_01_subset_overlap_8_8.jpg,establishment,China/GX/T0004_SD_20130502170631_01,riceseg:China/GX/T0004_SD_20130502170631_01,China/GX,China,0.1288,0.0,0.1782,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_2_5,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_2_5.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.139,0.0,0.2086,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_3_0,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_3_0.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.1159,0.0,0.1271,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_5_6,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_5_6.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.1683,0.0,0.1249,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_6_9,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_6_9.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.166,0.0,0.1466,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_7_12,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_7_12.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.1199,0.0,0.1648,0,riceseg,unassigned
T0004_SD_20130502170632_02_subset_overlap_7_4,segmentation/China/GX/rgb/T0004_SD_20130502170632_02_subset_overlap_7_4.jpg,establishment,China/GX/T0004_SD_20130502170632_02,riceseg:China/GX/T0004_SD_20130502170632_02,China/GX,China,0.1047,0.0,0.2003,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_1_5,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_1_5.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1801,0.0,0.1107,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_2_0,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_2_0.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1477,0.0,0.0691,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_2_8,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_2_8.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1845,0.0,0.1243,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_3_3,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_3_3.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.121,0.0,0.1352,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_6_12,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_6_12.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1048,0.0,0.1838,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_6_4,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_6_4.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1116,0.0,0.1855,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_7_7,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_7_7.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.0693,0.0,0.151,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_8_10,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_8_10.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1162,0.0,0.2385,0,riceseg,unassigned
T0004_SD_20130504090635_01_subset_overlap_8_2,segmentation/China/GX/rgb/T0004_SD_20130504090635_01_subset_overlap_8_2.jpg,establishment,China/GX/T0004_SD_20130504090635_01,riceseg:China/GX/T0004_SD_20130504090635_01,China/GX,China,0.1173,0.0,0.2121,0,riceseg,unassigned
T0004_SD_20130506110636_01_subset_overlap_3_4,segmentation/China/GX/rgb/T0004_SD_20130506110636_01_subset_overlap_3_4.jpg,establishment,China/GX/T0004_SD_20130506110636_01,riceseg:China/GX/T0004_SD_20130506110636_01,China/GX,China,0.1425,0.0,0.2675,0,riceseg,unassigned
T0004_SD_20130506110636_01_subset_overlap_4_5,segmentation/China/GX/rgb/T0004_SD_20130506110636_01_subset_overlap_4_5.jpg,establishment,China/GX/T0004_SD_20130506110636_01,riceseg:China/GX/T0004_SD_20130506110636_01,China/GX,China,0.1203,0.0,0.2218,0,riceseg,unassigned
T0004_SD_20130506110637_02_subset_overlap_2_0,segmentation/China/GX/rgb/T0004_SD_20130506110637_02_subset_overlap_2_0.jpg,establishment,China/GX/T0004_SD_20130506110637_02,riceseg:China/GX/T0004_SD_20130506110637_02,China/GX,China,0.1645,0.0,0.116,0,riceseg,unassigned
T0004_SD_20130506110637_02_subset_overlap_3_1,segmentation/China/GX/rgb/T0004_SD_20130506110637_02_subset_overlap_3_1.jpg,establishment,China/GX/T0004_SD_20130506110637_02,riceseg:China/GX/T0004_SD_20130506110637_02,China/GX,China,0.1984,0.0,0.1293,0,riceseg,unassigned
T0004_SD_20130506170631_01_subset_overlap_0_0,segmentation/China/GX/rgb/T0004_SD_20130506170631_01_subset_overlap_0_0.jpg,establishment,China/GX/T0004_SD_20130506170631_01,riceseg:China/GX/T0004_SD_20130506170631_01,China/GX,China,0.2431,0.0,0.066,0,riceseg,unassigned
T0004_SD_20130506170631_01_subset_overlap_1_1,segmentation/China/GX/rgb/T0004_SD_20130506170631_01_subset_overlap_1_1.jpg,establishment,China/GX/T0004_SD_20130506170631_01,riceseg:China/GX/T0004_SD_20130506170631_01,China/GX,China,0.212,0.0,0.1103,0,riceseg,unassigned
T0004_SD_20130506170631_01_subset_overlap_2_2,segmentation/China/GX/rgb/T0004_SD_20130506170631_01_subset_overlap_2_2.jpg,establishment,China/GX/T0004_SD_20130506170631_01,riceseg:China/GX/T0004_SD_20130506170631_01,China/GX,China,0.1447,0.0,0.1544,0,riceseg,unassigned
T0004_SD_20130506170631_01_subset_overlap_3_3,segmentation/China/GX/rgb/T0004_SD_20130506170631_01_subset_overlap_3_3.jpg,establishment,China/GX/T0004_SD_20130506170631_01,riceseg:China/GX/T0004_SD_20130506170631_01,China/GX,China,0.1285,0.0,0.1993,0,riceseg,unassigned
T0004_SD_20130506170631_01_subset_overlap_4_4,segmentation/China/GX/rgb/T0004_SD_20130506170631_01_subset_overlap_4_4.jpg,establishment,China/GX/T0004_SD_20130506170631_01,riceseg:China/GX/T0004_SD_20130506170631_01,China/GX,China,0.1564,0.0,0.2229,0,riceseg,unassigned
T0004_SD_20130508150635_01_subset_overlap_1_3,segmentation/China/GX/rgb/T0004_SD_20130508150635_01_subset_overlap_1_3.jpg,establishment,China/GX/T0004_SD_20130508150635_01,riceseg:China/GX/T0004_SD_20130508150635_01,China/GX,China,0.2224,0.0,0.1286,0,riceseg,unassigned
T0004_SD_20130508150635_01_subset_overlap_2_4,segmentation/China/GX/rgb/T0004_SD_20130508150635_01_subset_overlap_2_4.jpg,establishment,China/GX/T0004_SD_20130508150635_01,riceseg:China/GX/T0004_SD_20130508150635_01,China/GX,China,0.1724,0.0,0.1232,0,riceseg,unassigned
T0004_SD_20130508150635_01_subset_overlap_3_5,segmentation/China/GX/rgb/T0004_SD_20130508150635_01_subset_overlap_3_5.jpg,establishment,China/GX/T0004_SD_20130508150635_01,riceseg:China/GX/T0004_SD_20130508150635_01,China/GX,China,0.1899,0.0,0.1058,0,riceseg,unassigned
T0004_SD_20130508150635_01_subset_overlap_4_6,segmentation/China/GX/rgb/T0004_SD_20130508150635_01_subset_overlap_4_6.jpg,establishment,China/GX/T0004_SD_20130508150635_01,riceseg:China/GX/T0004_SD_20130508150635_01,China/GX,China,0.1662,0.0,0.1122,0,riceseg,unassigned
T0004_SD_20130722150630_02_subset_overlap_3_4,segmentation/China/GX/rgb/T0004_SD_20130722150630_02_subset_overlap_3_4.jpg,tillering,China/GX/T0004_SD_20130722150630_02,riceseg:China/GX/T0004_SD_20130722150630_02,China/GX,China,0.3603,0.0,0.0717,0,riceseg,unassigned
T0004_SD_20130722150630_02_subset_overlap_4_5,segmentation/China/GX/rgb/T0004_SD_20130722150630_02_subset_overlap_4_5.jpg,tillering,China/GX/T0004_SD_20130722150630_02,riceseg:China/GX/T0004_SD_20130722150630_02,China/GX,China,0.3126,0.0,0.1927,1,riceseg,unassigned
T0004_SD_20130724130630_02_subset_overlap_0_6,segmentation/China/GX/rgb/T0004_SD_20130724130630_02_subset_overlap_0_6.jpg,stem_booting,China/GX/T0004_SD_20130724130630_02,riceseg:China/GX/T0004_SD_20130724130630_02,China/GX,China,0.5186,0.0,0.0176,1,riceseg,unassigned
T0004_SD_20130724130630_02_subset_overlap_3_1,segmentation/China/GX/rgb/T0004_SD_20130724130630_02_subset_overlap_3_1.jpg,tillering,China/GX/T0004_SD_20130724130630_02,riceseg:China/GX/T0004_SD_20130724130630_02,China/GX,China,0.3461,0.0,0.0983,1,riceseg,unassigned
T0004_SD_20130726150633_01_subset_overlap_2_5,segmentation/China/GX/rgb/T0004_SD_20130726150633_01_subset_overlap_2_5.jpg,tillering,China/GX/T0004_SD_20130726150633_01,riceseg:China/GX/T0004_SD_20130726150633_01,China/GX,China,0.3559,0.0,0.0305,1,riceseg,unassigned
T0004_SD_20130726150633_01_subset_overlap_3_6,segmentation/China/GX/rgb/T0004_SD_20130726150633_01_subset_overlap_3_6.jpg,establishment,China/GX/T0004_SD_20130726150633_01,riceseg:China/GX/T0004_SD_20130726150633_01,China/GX,China,0.2749,0.0,0.0844,1,riceseg,unassigned
T0004_SD_20130726150634_02_subset_overlap_0_0,segmentation/China/GX/rgb/T0004_SD_20130726150634_02_subset_overlap_0_0.jpg,stem_booting,China/GX/T0004_SD_20130726150634_02,riceseg:China/GX/T0004_SD_20130726150634_02,China/GX,China,0.6052,0.0,0.0107,0,riceseg,unassigned
T0004_SD_20130726150634_02_subset_overlap_1_1,segmentation/China/GX/rgb/T0004_SD_20130726150634_02_subset_overlap_1_1.jpg,tillering,China/GX/T0004_SD_20130726150634_02,riceseg:China/GX/T0004_SD_20130726150634_02,China/GX,China,0.4983,0.0,0.0526,1,riceseg,unassigned
T0004_SD_20130726150634_02_subset_overlap_2_2,segmentation/China/GX/rgb/T0004_SD_20130726150634_02_subset_overlap_2_2.jpg,tillering,China/GX/T0004_SD_20130726150634_02,riceseg:China/GX/T0004_SD_20130726150634_02,China/GX,China,0.3138,0.0,0.0491,1,riceseg,unassigned
T0004_SD_20130727120628_02_subset_overlap_1_6,segmentation/China/GX/rgb/T0004_SD_20130727120628_02_subset_overlap_1_6.jpg,stem_booting,China/GX/T0004_SD_20130727120628_02,riceseg:China/GX/T0004_SD_20130727120628_02,China/GX,China,0.577,0.0,0.0047,0,riceseg,unassigned
T0004_SD_20130727120628_02_subset_overlap_4_1,segmentation/China/GX/rgb/T0004_SD_20130727120628_02_subset_overlap_4_1.jpg,tillering,China/GX/T0004_SD_20130727120628_02,riceseg:China/GX/T0004_SD_20130727120628_02,China/GX,China,0.4767,0.0,0.0211,1,riceseg,unassigned
T0004_SD_20130728130630_02_subset_overlap_0_2,segmentation/China/GX/rgb/T0004_SD_20130728130630_02_subset_overlap_0_2.jpg,stem_booting,China/GX/T0004_SD_20130728130630_02,riceseg:China/GX/T0004_SD_20130728130630_02,China/GX,China,0.5614,0.0,0.0083,0,riceseg,unassigned
T0004_SD_20130728130630_02_subset_overlap_1_3,segmentation/China/GX/rgb/T0004_SD_20130728130630_02_subset_overlap_1_3.jpg,stem_booting,China/GX/T0004_SD_20130728130630_02,riceseg:China/GX/T0004_SD_20130728130630_02,China/GX,China,0.5421,0.0,0.0171,1,riceseg,unassigned
HB10_subset_overlap_0_1,segmentation/China/HB/rgb/HB10_subset_overlap_0_1.jpg,tillering,China/HB/HB10,riceseg:China/HB/HB10,China/HB,China,0.4869,0.0,0.1887,1,riceseg,unassigned
HB10_subset_overlap_2_4,segmentation/China/HB/rgb/HB10_subset_overlap_2_4.jpg,stem_booting,China/HB/HB10,riceseg:China/HB/HB10,China/HB,China,0.8949,0.0,0.1682,0,riceseg,unassigned
HB10_subset_overlap_3_0,segmentation/China/HB/rgb/HB10_subset_overlap_3_0.jpg,stem_booting,China/HB/HB10,riceseg:China/HB/HB10,China/HB,China,0.8203,0.0,0.222,0,riceseg,unassigned
HB10_subset_overlap_3_3,segmentation/China/HB/rgb/HB10_subset_overlap_3_3.jpg,stem_booting,China/HB/HB10,riceseg:China/HB/HB10,China/HB,China,0.8738,0.0,0.1892,0,riceseg,unassigned
HB10_subset_overlap_3_4,segmentation/China/HB/rgb/HB10_subset_overlap_3_4.jpg,stem_booting,China/HB/HB10,riceseg:China/HB/HB10,China/HB,China,0.8881,0.0,0.1141,0,riceseg,unassigned
HB12_subset_overlap_2_3,segmentation/China/HB/rgb/HB12_subset_overlap_2_3.jpg,stem_booting,China/HB/HB12,riceseg:China/HB/HB12,China/HB,China,0.8812,0.0,0.0012,0,riceseg,unassigned
HB13_subset_overlap_0_4,segmentation/China/HB/rgb/HB13_subset_overlap_0_4.jpg,establishment,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.2346,0.0,0.0,0,riceseg,unassigned
HB13_subset_overlap_1_0,segmentation/China/HB/rgb/HB13_subset_overlap_1_0.jpg,stem_booting,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.7006,0.0,0.0,0,riceseg,unassigned
HB13_subset_overlap_1_2,segmentation/China/HB/rgb/HB13_subset_overlap_1_2.jpg,reproductive,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.9156,0.3163,0.0,0,riceseg,unassigned
HB13_subset_overlap_1_3,segmentation/China/HB/rgb/HB13_subset_overlap_1_3.jpg,reproductive,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.8514,0.2031,0.0,0,riceseg,unassigned
HB13_subset_overlap_2_2,segmentation/China/HB/rgb/HB13_subset_overlap_2_2.jpg,reproductive,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.8781,0.1955,0.0054,1,riceseg,unassigned
HB13_subset_overlap_2_3,segmentation/China/HB/rgb/HB13_subset_overlap_2_3.jpg,reproductive,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.9017,0.1714,0.0,0,riceseg,unassigned
HB13_subset_overlap_4_0,segmentation/China/HB/rgb/HB13_subset_overlap_4_0.jpg,stem_booting,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.8127,0.0112,0.0317,1,riceseg,unassigned
HB13_subset_overlap_4_1,segmentation/China/HB/rgb/HB13_subset_overlap_4_1.jpg,stem_booting,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.8503,0.0095,0.0322,1,riceseg,unassigned
HB13_subset_overlap_4_2,segmentation/China/HB/rgb/HB13_subset_overlap_4_2.jpg,reproductive,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.8633,0.0398,0.0279,1,riceseg,unassigned
HB13_subset_overlap_4_3,segmentation/China/HB/rgb/HB13_subset_overlap_4_3.jpg,stem_booting,China/HB/HB13,riceseg:China/HB/HB13,China/HB,China,0.9403,0.0,0.0124,0,riceseg,unassigned
HB14_subset_overlap_1_4,segmentation/China/HB/rgb/HB14_subset_overlap_1_4.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.8827,0.3278,0.0,0,riceseg,unassigned
HB14_subset_overlap_2_0,segmentation/China/HB/rgb/HB14_subset_overlap_2_0.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.6003,0.3746,0.0,0,riceseg,unassigned
HB14_subset_overlap_2_2,segmentation/China/HB/rgb/HB14_subset_overlap_2_2.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.878,0.2641,0.0,0,riceseg,unassigned
HB14_subset_overlap_2_3,segmentation/China/HB/rgb/HB14_subset_overlap_2_3.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.8734,0.0779,0.0,0,riceseg,unassigned
HB14_subset_overlap_2_4,segmentation/China/HB/rgb/HB14_subset_overlap_2_4.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.8342,0.2758,0.0,0,riceseg,unassigned
HB14_subset_overlap_3_1,segmentation/China/HB/rgb/HB14_subset_overlap_3_1.jpg,reproductive,China/HB/HB14,riceseg:China/HB/HB14,China/HB,China,0.9081,0.2229,0.0018,1,riceseg,unassigned
HB15_subset_overlap_0_4,segmentation/China/HB/rgb/HB15_subset_overlap_0_4.jpg,tillering,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.4988,0.0,0.0088,1,riceseg,unassigned
HB15_subset_overlap_1_1,segmentation/China/HB/rgb/HB15_subset_overlap_1_1.jpg,grain_filling,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8895,0.0205,0.0879,1,riceseg,unassigned
HB15_subset_overlap_1_2,segmentation/China/HB/rgb/HB15_subset_overlap_1_2.jpg,stem_booting,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.844,0.0,0.047,0,riceseg,unassigned
HB15_subset_overlap_1_3,segmentation/China/HB/rgb/HB15_subset_overlap_1_3.jpg,grain_filling,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8293,0.0846,0.055,1,riceseg,unassigned
HB15_subset_overlap_1_4,segmentation/China/HB/rgb/HB15_subset_overlap_1_4.jpg,reproductive,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8245,0.0635,0.011,1,riceseg,unassigned
HB15_subset_overlap_2_2,segmentation/China/HB/rgb/HB15_subset_overlap_2_2.jpg,stem_booting,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.9146,0.0,0.0773,0,riceseg,unassigned
HB15_subset_overlap_2_3,segmentation/China/HB/rgb/HB15_subset_overlap_2_3.jpg,grain_filling,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8322,0.1334,0.1273,0,riceseg,unassigned
HB15_subset_overlap_4_1,segmentation/China/HB/rgb/HB15_subset_overlap_4_1.jpg,stem_booting,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8641,0.0,0.1217,0,riceseg,unassigned
HB15_subset_overlap_4_2,segmentation/China/HB/rgb/HB15_subset_overlap_4_2.jpg,stem_booting,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.7518,0.0045,0.1948,1,riceseg,unassigned
HB15_subset_overlap_4_3,segmentation/China/HB/rgb/HB15_subset_overlap_4_3.jpg,grain_filling,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.8521,0.0463,0.1833,1,riceseg,unassigned
HB15_subset_overlap_4_4,segmentation/China/HB/rgb/HB15_subset_overlap_4_4.jpg,grain_filling,China/HB/HB15,riceseg:China/HB/HB15,China/HB,China,0.7329,0.0479,0.1123,0,riceseg,unassigned
HB16_subset_overlap_0_1,segmentation/China/HB/rgb/HB16_subset_overlap_0_1.jpg,establishment,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.1664,0.0,0.0267,0,riceseg,unassigned
HB16_subset_overlap_1_4,segmentation/China/HB/rgb/HB16_subset_overlap_1_4.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.7019,0.0,0.0155,0,riceseg,unassigned
HB16_subset_overlap_2_0,segmentation/China/HB/rgb/HB16_subset_overlap_2_0.jpg,tillering,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.4878,0.0,0.0122,1,riceseg,unassigned
HB16_subset_overlap_2_3,segmentation/China/HB/rgb/HB16_subset_overlap_2_3.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.8843,0.0,0.0709,0,riceseg,unassigned
HB16_subset_overlap_2_4,segmentation/China/HB/rgb/HB16_subset_overlap_2_4.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.906,0.0,0.024,0,riceseg,unassigned
HB16_subset_overlap_3_0,segmentation/China/HB/rgb/HB16_subset_overlap_3_0.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.6226,0.0,0.0219,0,riceseg,unassigned
HB16_subset_overlap_3_1,segmentation/China/HB/rgb/HB16_subset_overlap_3_1.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.8761,0.0,0.0638,0,riceseg,unassigned
HB16_subset_overlap_3_2,segmentation/China/HB/rgb/HB16_subset_overlap_3_2.jpg,stem_booting,China/HB/HB16,riceseg:China/HB/HB16,China/HB,China,0.9009,0.0,0.0611,0,riceseg,unassigned
HB1_subset_overlap_0_2,segmentation/China/HB/rgb/HB1_subset_overlap_0_2.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.7611,0.0,0.0,0,riceseg,unassigned
HB1_subset_overlap_0_3,segmentation/China/HB/rgb/HB1_subset_overlap_0_3.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.5873,0.0,0.0,0,riceseg,unassigned
HB1_subset_overlap_1_0,segmentation/China/HB/rgb/HB1_subset_overlap_1_0.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.8949,0.0,0.0,0,riceseg,unassigned
HB1_subset_overlap_1_1,segmentation/China/HB/rgb/HB1_subset_overlap_1_1.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.7538,0.0,0.0,0,riceseg,unassigned
HB1_subset_overlap_1_2,segmentation/China/HB/rgb/HB1_subset_overlap_1_2.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.9036,0.0,0.0,0,riceseg,unassigned
HB1_subset_overlap_1_3,segmentation/China/HB/rgb/HB1_subset_overlap_1_3.jpg,stem_booting,China/HB/HB1,riceseg:China/HB/HB1,China/HB,China,0.8919,0.0,0.0,0,riceseg,unassigned
HB2_subset_overlap_0_3,segmentation/China/HB/rgb/HB2_subset_overlap_0_3.jpg,tillering,China/HB/HB2,riceseg:China/HB/HB2,China/HB,China,0.4506,0.0,0.0381,0,riceseg,unassigned
HB2_subset_overlap_0_4,segmentation/China/HB/rgb/HB2_subset_overlap_0_4.jpg,tillering,China/HB/HB2,riceseg:China/HB/HB2,China/HB,China,0.3628,0.0,0.0249,0,riceseg,unassigned
