image_id,image_path,parent_image_id,field_id,capture_session,capture_date,season,variety,days_after_sowing,bbch_code,macro_stage,source,license,annotator_1,annotator_2,adjudicated_label,split
03073_subset_overlap_1_0,02_tillering/03073_subset_overlap_1_0.jpg,tillering:unknown:03073,tillering:unknown:03073,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03073_subset_overlap_1_1,02_tillering/03073_subset_overlap_1_1.jpg,tillering:unknown:03073,tillering:unknown:03073,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03095_subset_overlap_0_0,02_tillering/03095_subset_overlap_0_0.jpg,tillering:unknown:03095,tillering:unknown:03095,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03095_subset_overlap_0_1,02_tillering/03095_subset_overlap_0_1.jpg,tillering:unknown:03095,tillering:unknown:03095,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03095_subset_overlap_1_0,02_tillering/03095_subset_overlap_1_0.jpg,tillering:unknown:03095,tillering:unknown:03095,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03095_subset_overlap_1_1,02_tillering/03095_subset_overlap_1_1.jpg,tillering:unknown:03095,tillering:unknown:03095,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03111_subset_overlap_0_0,02_tillering/03111_subset_overlap_0_0.jpg,tillering:unknown:03111,tillering:unknown:03111,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03111_subset_overlap_0_1,02_tillering/03111_subset_overlap_0_1.jpg,tillering:unknown:03111,tillering:unknown:03111,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03111_subset_overlap_1_0,02_tillering/03111_subset_overlap_1_0.jpg,tillering:unknown:03111,tillering:unknown:03111,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03111_subset_overlap_1_1,02_tillering/03111_subset_overlap_1_1.jpg,tillering:unknown:03111,tillering:unknown:03111,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03122_subset_overlap_0_0,02_tillering/03122_subset_overlap_0_0.jpg,tillering:unknown:03122,tillering:unknown:03122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03122_subset_overlap_0_1,02_tillering/03122_subset_overlap_0_1.jpg,tillering:unknown:03122,tillering:unknown:03122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03122_subset_overlap_1_0,02_tillering/03122_subset_overlap_1_0.jpg,tillering:unknown:03122,tillering:unknown:03122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03122_subset_overlap_1_1,02_tillering/03122_subset_overlap_1_1.jpg,tillering:unknown:03122,tillering:unknown:03122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03133_subset_overlap_0_0,02_tillering/03133_subset_overlap_0_0.jpg,tillering:unknown:03133,tillering:unknown:03133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
03133_subset_overlap_0_1,02_tillering/03133_subset_overlap_0_1.jpg,tillering:unknown:03133,tillering:unknown:03133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
03133_subset_overlap_1_0,02_tillering/03133_subset_overlap_1_0.jpg,tillering:unknown:03133,tillering:unknown:03133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
03133_subset_overlap_1_1,02_tillering/03133_subset_overlap_1_1.jpg,tillering:unknown:03133,tillering:unknown:03133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
03144_subset_overlap_0_0,02_tillering/03144_subset_overlap_0_0.jpg,tillering:unknown:03144,tillering:unknown:03144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03144_subset_overlap_0_1,02_tillering/03144_subset_overlap_0_1.jpg,tillering:unknown:03144,tillering:unknown:03144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03144_subset_overlap_1_0,02_tillering/03144_subset_overlap_1_0.jpg,tillering:unknown:03144,tillering:unknown:03144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03144_subset_overlap_1_1,02_tillering/03144_subset_overlap_1_1.jpg,tillering:unknown:03144,tillering:unknown:03144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03155_subset_overlap_0_0,02_tillering/03155_subset_overlap_0_0.jpg,tillering:unknown:03155,tillering:unknown:03155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03155_subset_overlap_0_1,02_tillering/03155_subset_overlap_0_1.jpg,tillering:unknown:03155,tillering:unknown:03155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03155_subset_overlap_1_0,02_tillering/03155_subset_overlap_1_0.jpg,tillering:unknown:03155,tillering:unknown:03155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03155_subset_overlap_1_1,02_tillering/03155_subset_overlap_1_1.jpg,tillering:unknown:03155,tillering:unknown:03155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03182_subset_overlap_0_0,02_tillering/03182_subset_overlap_0_0.jpg,tillering:unknown:03182,tillering:unknown:03182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03182_subset_overlap_0_1,02_tillering/03182_subset_overlap_0_1.jpg,tillering:unknown:03182,tillering:unknown:03182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03182_subset_overlap_1_0,02_tillering/03182_subset_overlap_1_0.jpg,tillering:unknown:03182,tillering:unknown:03182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03182_subset_overlap_1_1,02_tillering/03182_subset_overlap_1_1.jpg,tillering:unknown:03182,tillering:unknown:03182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03264_subset_overlap_0_0,02_tillering/03264_subset_overlap_0_0.jpg,tillering:unknown:03264,tillering:unknown:03264,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03264_subset_overlap_0_1,02_tillering/03264_subset_overlap_0_1.jpg,tillering:unknown:03264,tillering:unknown:03264,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03264_subset_overlap_1_1,02_tillering/03264_subset_overlap_1_1.jpg,tillering:unknown:03264,tillering:unknown:03264,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03275_subset_overlap_0_0,02_tillering/03275_subset_overlap_0_0.jpg,tillering:unknown:03275,tillering:unknown:03275,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03275_subset_overlap_0_1,02_tillering/03275_subset_overlap_0_1.jpg,tillering:unknown:03275,tillering:unknown:03275,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03275_subset_overlap_1_0,02_tillering/03275_subset_overlap_1_0.jpg,tillering:unknown:03275,tillering:unknown:03275,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03275_subset_overlap_1_1,02_tillering/03275_subset_overlap_1_1.jpg,tillering:unknown:03275,tillering:unknown:03275,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03291_subset_overlap_0_0,02_tillering/03291_subset_overlap_0_0.jpg,tillering:unknown:03291,tillering:unknown:03291,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03291_subset_overlap_0_1,02_tillering/03291_subset_overlap_0_1.jpg,tillering:unknown:03291,tillering:unknown:03291,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03335_subset_overlap_0_0,02_tillering/03335_subset_overlap_0_0.jpg,tillering:unknown:03335,tillering:unknown:03335,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03335_subset_overlap_0_1,02_tillering/03335_subset_overlap_0_1.jpg,tillering:unknown:03335,tillering:unknown:03335,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03335_subset_overlap_1_0,02_tillering/03335_subset_overlap_1_0.jpg,tillering:unknown:03335,tillering:unknown:03335,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03335_subset_overlap_1_1,02_tillering/03335_subset_overlap_1_1.jpg,tillering:unknown:03335,tillering:unknown:03335,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03384_subset_overlap_0_0,02_tillering/03384_subset_overlap_0_0.jpg,tillering:unknown:03384,tillering:unknown:03384,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03384_subset_overlap_0_1,02_tillering/03384_subset_overlap_0_1.jpg,tillering:unknown:03384,tillering:unknown:03384,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03384_subset_overlap_1_1,02_tillering/03384_subset_overlap_1_1.jpg,tillering:unknown:03384,tillering:unknown:03384,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
03395_subset_overlap_0_0,02_tillering/03395_subset_overlap_0_0.jpg,tillering:unknown:03395,tillering:unknown:03395,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03395_subset_overlap_0_1,02_tillering/03395_subset_overlap_0_1.jpg,tillering:unknown:03395,tillering:unknown:03395,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03395_subset_overlap_1_0,02_tillering/03395_subset_overlap_1_0.jpg,tillering:unknown:03395,tillering:unknown:03395,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03395_subset_overlap_1_1,02_tillering/03395_subset_overlap_1_1.jpg,tillering:unknown:03395,tillering:unknown:03395,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03411_subset_overlap_0_0,02_tillering/03411_subset_overlap_0_0.jpg,tillering:unknown:03411,tillering:unknown:03411,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03411_subset_overlap_0_1,02_tillering/03411_subset_overlap_0_1.jpg,tillering:unknown:03411,tillering:unknown:03411,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03411_subset_overlap_1_0,02_tillering/03411_subset_overlap_1_0.jpg,tillering:unknown:03411,tillering:unknown:03411,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03411_subset_overlap_1_1,02_tillering/03411_subset_overlap_1_1.jpg,tillering:unknown:03411,tillering:unknown:03411,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03422_subset_overlap_0_0,02_tillering/03422_subset_overlap_0_0.jpg,tillering:unknown:03422,tillering:unknown:03422,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03422_subset_overlap_0_1,02_tillering/03422_subset_overlap_0_1.jpg,tillering:unknown:03422,tillering:unknown:03422,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03422_subset_overlap_1_0,02_tillering/03422_subset_overlap_1_0.jpg,tillering:unknown:03422,tillering:unknown:03422,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
03422_subset_overlap_1_1,02_tillering/03422_subset_overlap_1_1.jpg,tillering:unknown:03422,tillering:unknown:03422,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05122_subset_overlap_0_0,02_tillering/05122_subset_overlap_0_0.jpg,tillering:unknown:05122,tillering:unknown:05122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05122_subset_overlap_0_1,02_tillering/05122_subset_overlap_0_1.jpg,tillering:unknown:05122,tillering:unknown:05122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05122_subset_overlap_1_0,02_tillering/05122_subset_overlap_1_0.jpg,tillering:unknown:05122,tillering:unknown:05122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05122_subset_overlap_1_1,02_tillering/05122_subset_overlap_1_1.jpg,tillering:unknown:05122,tillering:unknown:05122,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05133_subset_overlap_0_0,02_tillering/05133_subset_overlap_0_0.jpg,tillering:unknown:05133,tillering:unknown:05133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05133_subset_overlap_0_1,02_tillering/05133_subset_overlap_0_1.jpg,tillering:unknown:05133,tillering:unknown:05133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05133_subset_overlap_1_0,02_tillering/05133_subset_overlap_1_0.jpg,tillering:unknown:05133,tillering:unknown:05133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05133_subset_overlap_1_1,02_tillering/05133_subset_overlap_1_1.jpg,tillering:unknown:05133,tillering:unknown:05133,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05144_subset_overlap_0_0,02_tillering/05144_subset_overlap_0_0.jpg,tillering:unknown:05144,tillering:unknown:05144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05144_subset_overlap_0_1,02_tillering/05144_subset_overlap_0_1.jpg,tillering:unknown:05144,tillering:unknown:05144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05144_subset_overlap_1_0,02_tillering/05144_subset_overlap_1_0.jpg,tillering:unknown:05144,tillering:unknown:05144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05144_subset_overlap_1_1,02_tillering/05144_subset_overlap_1_1.jpg,tillering:unknown:05144,tillering:unknown:05144,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05155_subset_overlap_0_0,02_tillering/05155_subset_overlap_0_0.jpg,tillering:unknown:05155,tillering:unknown:05155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05155_subset_overlap_0_1,02_tillering/05155_subset_overlap_0_1.jpg,tillering:unknown:05155,tillering:unknown:05155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05155_subset_overlap_1_0,02_tillering/05155_subset_overlap_1_0.jpg,tillering:unknown:05155,tillering:unknown:05155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05155_subset_overlap_1_1,02_tillering/05155_subset_overlap_1_1.jpg,tillering:unknown:05155,tillering:unknown:05155,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
05171_subset_overlap_0_0,02_tillering/05171_subset_overlap_0_0.jpg,tillering:unknown:05171,tillering:unknown:05171,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
05171_subset_overlap_0_1,02_tillering/05171_subset_overlap_0_1.jpg,tillering:unknown:05171,tillering:unknown:05171,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
05171_subset_overlap_1_0,02_tillering/05171_subset_overlap_1_0.jpg,tillering:unknown:05171,tillering:unknown:05171,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
05171_subset_overlap_1_1,02_tillering/05171_subset_overlap_1_1.jpg,tillering:unknown:05171,tillering:unknown:05171,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
05182_subset_overlap_0_0,02_tillering/05182_subset_overlap_0_0.jpg,tillering:unknown:05182,tillering:unknown:05182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05182_subset_overlap_0_1,02_tillering/05182_subset_overlap_0_1.jpg,tillering:unknown:05182,tillering:unknown:05182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05182_subset_overlap_1_0,02_tillering/05182_subset_overlap_1_0.jpg,tillering:unknown:05182,tillering:unknown:05182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05182_subset_overlap_1_1,02_tillering/05182_subset_overlap_1_1.jpg,tillering:unknown:05182,tillering:unknown:05182,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05193_subset_overlap_0_0,02_tillering/05193_subset_overlap_0_0.jpg,tillering:unknown:05193,tillering:unknown:05193,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05193_subset_overlap_0_1,02_tillering/05193_subset_overlap_0_1.jpg,tillering:unknown:05193,tillering:unknown:05193,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05193_subset_overlap_1_0,02_tillering/05193_subset_overlap_1_0.jpg,tillering:unknown:05193,tillering:unknown:05193,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
05193_subset_overlap_1_1,02_tillering/05193_subset_overlap_1_1.jpg,tillering:unknown:05193,tillering:unknown:05193,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
